url,title,author,publication_date,content
https://www.euronews.com/business/2025/07/07/car-industry-needs-to-shape-up-to-compete-with-chinese-evs-says-volvo-ceo,"Car industry needs to ‘shape up’ to compete with Chinese EVs, says Volvo CEO",N/A,2025-07-07 06:47:49 +02:00,"There are around 256 million cars on the roads in the European Union, according to data from the European Commission.
With ambitious targets to phase out new petrol and diesel powered cars in the EU by 2035, an influx of Chinese EV brands such anBYDentering Europe and trade tariffs threatening the export market, the European automotive industry is at a critical moment.
“I think to have a credible end date for combustion cars there needs to be a very credible date also for investments and expansion of the charging networks. Otherwise, it will not be possible to be all electric by 2035,” Håkan Samuelsson,CEO and president of VolvoCars, told Euronews.
But what else needs to be done to ensure the industry stays alive, kicking and competitive?
In this episode of The Big Question, Eleanor Butler sat down with Håkan Samuelsson to discuss the future of the automotive industry in Europe.
In order to meet climate targets, the EU has introduced carbon limits for carmakers, looking at average emissions across a fleet.
Many carmakers have sought to collaborate with other firms on these targets, forming “pools” and combining their emissions. This means that companies with low-carbon or zero-carbon fleets can sell credits to more polluting automakers, permitting them to use a portion of their allowance.
WhileEV frontrunnersbenefitted from these targets, demands are now softening. For instance, automakers can now average their emissions over three years instead of one. This means that if they overshoot the limit for one year, they can aim to undershoot for the next and avoid penalties.
“We plan, we develop these cars and we also, of course, saw value in emission credits that we could sell to other builders who are not as fast. And I think that's a good way of using that money to speed up the transition. And that is, of course, a big drawback now with the delay of everything, which is not good for our company,” Håkan told The Big Question.
He also added that although countries like Norway are very advanced with theircharging infrastructure, EV targets will not be met until charging capacity is boosted across the bloc.
“I think we need to rely on the possibilities to drive on a combustion engine when you lack charging possibilities,” Håkan added.
While some European carmakers are calling on the EU to impose tariffs on foreign competitors, Håkan takes a more liberal approach.
“There is really no protection in the form oftariffsor other ways. The only protection for our industry is that we shape up and we need to be more competitive.”
“I think a good forecast is that we will have very tough competition from new Chinese EV players [in the EU]. And then the sooner we get used to that and the sooner we start developing our cars, the better,” Håkan told The Big Question.
In Europe, Volvo has already begun to produce the popular EX30 model in Ghent, Belgium in a bid to reduce delivery time and transportation costs and emissions.
It’s a similar situation in the US, where Volvo has a production plant in Charleston, South Carolina. Håkan hopes to increase production capacity here, not only to avoidTrump’s tariffsbut also to be closer to the customer base.
“We need now to find a bread-and-butter model that can sell in high volumes, which we can deliver faster to our customers and of course reduce stock and transportation costs. Solocal productionis not only a cost increase, it has advantages also.
“So even if the tariffs come down to a more reasonable level, we still need to use our factory more than we do today,” he added.
And in China, Håkan stressed that Volvo needs to really focus on what the local market is asking for, rather than replicating European offerings.
“Chinese customers are very tech-interested, so they like a lot of software features in their cars,” he explained.
“And I think that’s an example of a situation where you can’t just put European-developed features in the car, you need to develop [the tech] together with the Chinese to really lead.”
The Big Questionis a series from Euronews Business where we sit down with industry leaders and experts to discuss some of the most important topics on today’s agenda.
Watch the video above to see the full discussion with Håkan Samuelsson."
https://www.euronews.com/next/2025/07/27/how-to-keep-your-car-cool-give-it-sunblock,How to keep your car cool. Give it sunblock,N/A,2025-07-27 09:00:12 +02:00,"Everyone suffering from heat waves in Europe knows the feeling of getting into the car that has been parked outdoors for hours.
Car paints are usually made of resin, a material in which the molecules vibrate and generate heat under the sun, driving up the temperature.
The temperature of a car dashboard can go up to 70 degrees Celsius in scorching summer, according to a study published by researchers from Arizona State University and the UC San Diego School of Medicine.
Japanese carmaker Nissan is developing an automotive paint that can cool the vehicle down.
Nissan’s cool paint contains metamaterial with two microstructure particles – One to block and reflect near-infrared rays in the sunlight, and the other to convert heat into electromagnetic waves and release them to the space above Earth’s atmosphere.
This helps keep the temperature from rising.
The company says the effect is particularly noticeable when a vehicle is parked in the sun for an extended period.
It also helps reduce the need to run the air-conditioning and unburden the engine, or if it’s an electric vehicle, the battery.
The white paint is still in the trial stage.
In a field test conducted in August 2024 at Tokyo International Air Terminal in Japan, the cool paint managed to bring down exterior surfaces and cabin temperatures by 12 degrees Celsius and 5 degrees, respectively, compared to traditional automotive paint.
For more on this story, watch the video in the media player above."
https://www.euronews.com/health/2025/07/29/ai-battled-doctors-in-a-live-showdown-to-diagnose-patients-who-came-out-on-top,AI battled doctors in a live showdown to diagnose patients. Who came out on top?,N/A,2025-07-29 14:14:22 +02:00,"A face-off between humans and machines drew crowds at the World AI Conference in Shanghai, where radiologists went head-to-head withartificial intelligencein a live competition.
The AI-Human Synergy Competition featured six top radiologists from Zhongshan Hospital, split into two teams: the “AI Collaboration Group"" that had a helping hand from an AI system, and the “Manual Group” which relied solely on their personal expertise.
Both teams were presented with the same chest x-ray cases and asked to analyse and report their findings live.
Although the AI-assisted team worked faster, they missed some important diagnoses, and the human team was able to identify conditions the AI group missed. According to experts, the human report was also more readable, with a warmer tone and better overall structure.
""I noticed our senior physicians carefully adjusted the structure of the report,"" said Wang Yi, director of the radiology department at Peking University People's Hospital.
""They made it into a coherent report with clear internal logic, unlike the AI-generated version where each item was listed separately"".
""In terms of time, AI is definitely faster. Accuracy is roughly comparable, but I have to say the manual group feels warmer and more empathetic,"" said Zeng Mengsu, director of radiology and chief of diagnostic radiology at Zhongshan Hospital.
""Both cases involved ‘annual follow-ups,’ yet the doctor group without AI assistance also provided personalised recommendations – such as follow-up ultrasounds or revisits within 6 to 12 months,"" Mengsu added.
The technology used in the showdown was the “One-Scan-for-All” chest system, co-developed by Zhongshan Hospital and Shanghai United Imaging Medical Technology.
Unlike conventional models that focus on detecting a single disease, this system is currently capable of identifying 73 common thoracic abnormalities in one scan, from pulmonary nodules and emphysema to fractures and coronary artery calcifications.
""Its current accuracy rate is around 85 per cent, and we aim to raise that to 95 per cent in the future – I’m confident we’ll get there,"" Zeng explained the event.
""Ultimately, we hope to double the work efficiency of radiologists through this technology"".
The team behind the AI also has broader ambitions beyond just focusing exclusively on lung-related issues.
Zhou Xiang, co-founder and co-CEO of United Imaging Intelligence, said the group is working on a brain MRI programme with the goal of having one scan for multiple health issues.
""So far, we've covered over 30 diseases and are now expanding into orthopedics, ultrasound, and abdominal imaging,"" Xiang said.
The showdown in Shanghai comes amid a wave of breakthroughs in AI medical diagnostics.Microsoftrecently announced that its latest AI tool outperformed doctors in a study involving complex medical cases.
Tested against 21 experienced physicians from the United Kingdom and United States, the system correctly diagnosed up to 85.5 per cent of patient cases - roughly four times more than the group of doctors.
The model was also cheaper than human doctors, ordering fewer scans and tests to reach the correct diagnosis, the analysis found. While the company isn’t suggesting AI will replace doctors, it believes these systems could dramatically improve speed, accuracy, and personalisation in health care."
https://www.euronews.com/next/2025/07/30/tiktok-launches-new-parental-controls-features-to-improve-digital-experience,"TikTok launches new parental controls, features to improve digital experience",N/A,2025-07-30 15:08:23 +02:00,"TikTok has launched a suite of new features to give parents more control over their childrens' use of the short-form video app.
TikTok is one of the most popular apps among young people, serving as a key source of news and information. But it has come under fire for what critics say can be harmful and addictive content.
The latest updates, which go beyond parental controls, come as politicians across Europeweigh whether to banchildren and young teenagers from social media.
Here are the key changes coming to TikTok.
TikTok is making updates to its Family Pairing tool, which allows parents to partner with their children to create a safer online environment.
The new version gives caregivers more features, including the ability to receive notifications when their child posts public content, check privacy settings - for example, whether video downloads are enabled - and hide specific accounts so that they do not appear in their child's feed.
Beginning in Europe, the company will also allow parents to block their children from seeing certain TikTok accounts.
""We heard from parents that they know best what content is suitable for their teen, and this tool gives them another way to customise their teen's TikTok experience,"" Suzy Loftus, head of trust and safety for TikTok US data security,said in a blog postexplaining the changes.
TikTok also launched a new wellbeing feature designed to help users build healthy online habits, from limiting screen time to learning about wellbeing tools.
The so-called ""missions"" are simple and accessible, with badges and access to additional materials awarded for completion. The whole thing will be integrated into a new wellbeing module, available directly in the app.
The company is also launching new features to help online creators operate in a less toxic environment.
For example, Creator Care Mode is a filter that automatically blocks offensive comments before they are published. New options for live streaming will allow specific words, phrases, and emojis to be muted in real time.
In response to the growing threat of online misinformation, TikTok is testing a Footnotes feature in the United States. Users can add context, sources, and other information underneath videos.
Similar to Community Notes on the social media platforms X and Facebook, TikTok is effectively looking to crowdsource quality control for the information on its app.
The new features will roll out globally in the coming months."
https://www.euronews.com/health/2025/07/27/can-you-actually-die-of-a-broken-heart-heres-what-the-science-says,Can you actually die of a broken heart? Here’s what the science says,N/A,2025-07-27 10:00:56 +02:00,"It might actually be possible to die of a broken heart, even years after the loss of a loved one, new research suggests.
Grief is a normal response to death, but for some bereaved people, it can cause serious physical and mental health problems in both the short- and long-term.
Now, a study has found that people who suffer from consistently high levels of intense grief are more likely to die within a decade of their closest loved ones.
A Danish research team spent a decade following more than 1,700 adults who had recently lost a partner, parent, or another close relative, dividing people into five groups based on the severity and consistency of their grief symptoms over time.
Over the 10-year period, people on the “high” grief trajectory – those with the longest-lasting, most intense grief – had a death rate that was 88 per cent higher than those with the lowest levels of grief symptoms, according to the study published in the journalFrontiers in Public Health.
Those in the high-grief group were also significantly more likely to be in therapy or taking antidepressant medicines more than three years after their loved one’s death. After seven years, those differences tapered off.
Researchers don’t yet know exactly why people hit hardest by grief were more likely to die in the next decade after their loved one’s death.
“We have previously found a connection between high grief symptom levels and higher rates of cardiovascular disease, mental health problems, and even suicide. But the association with mortality should be further investigated,” Mette Kjærgaard Nielsen, one of the study’s authors and a postdoctoral researcher at Aarhus University, said in a statement.
But she noted that people in the high-grief group tended to have lower education levels and take more mental health medicines before their loved one died.
That suggests “that they had signs of mental vulnerability which may cause greater distress on bereavement,” Nielsen said.
Overall, participants were aged 62 on average when the study began, meaning some of their health issues could also be explained by ageing. The majority were women.
The study was also small, with just 107 people in the high-grief group and 670 people in the low-grief group. Larger studies would be needed to confirm the findings.
But the study adds to a growing body of research on how emotional shocks affect our health. One such risk is takotsubo cardiomyopathy, commonly known as broken heart syndrome, because it is associated with stressful events like the death of a loved one.
It occurs when the heart temporarily enlarges and doesn’t pump well, causing heart failure that can be mistaken for a heart attack.
Women are more likely to suffer from broken heart syndrome, but men are more likely to die from the condition, according to a study published earlier this year in theJournal of the American Heart Association.
Another studyfound that grieving adults are more likely to die from heart disease and suicide in the three years after their spouses die. Men are also more likely to die from digestive or respiratory issues.
Nielsen said the latest results could help doctors become more aware of the signs to look out for if a patient in mourning could be at risk of having their own health deteriorate.
“They can then offer these patients tailored follow-up in general practice, or refer them to a private-practice psychologist or secondary care,” Nielsen said."
https://www.euronews.com/next/2025/07/30/italian-antitrust-authority-launches-investigation-into-metas-whatsapp-ai-chatbot,Italian antitrust authority launches investigation into Meta's WhatsApp AI chatbot,N/A,2025-07-30 12:03:39 +02:00,"Italian antitrust watchdog has launched an investigation into Meta, claiming the tech giant is effectively forcing WhatsApp users to use its artificial intelligence (AI) tools.
The Italian antitrust authority Autorità Garante della Concorrenza e del Mercato (AGCM) has accused Meta of violating the European Union's competition laws by integrating its AI chatbot into its messaging app WhatsApp, potentially abusing its ""dominant position"" in the market to promote its own AI services.
“Starting from March 2025, Meta, which holds a dominant position in the app-based communication services market, decided to pre-install its artificial intelligence service on the WhatsApp app,” AGCM wrote in astatement.
""In doing so, Meta may be 'imposing' the use of its chatbot and AI assistance services on its users,"" the antitrust authority continued.
It said that by linking Meta AI with WhatsApp, Meta appears to be steering its users into the AI market not through fair competition, but by forcing the two services together in violation of EU law.
On Tuesday, antitrust officials inspected Meta's Italian offices, the regulator said.
Concerns over Meta's AI models are not unique to Italy, with the Irish data protection authorityscrutinisingits use of users' data.
The technology giant’s AI tool had raised concerns in Brussels. It launched its AI models in Europeearlier this year, after a delay due to ""regulatory uncertainty"".
Meanwhile, theEuropean Commission, the EU's executive body, launched an inquiry in March into whether Meta's AI tool falls within the scope of the Digital Services Act (DSA).
Meta owns several major social media and messaging platforms, including Facebook, Instagram, WhatsApp, and Messenger."
https://www.euronews.com/health/2025/07/30/experimental-treatment-restores-sight-to-man-with-genetic-eye-disorder-in-italy,Experimental treatment restores sight to man with genetic eye disorder in Italy,N/A,2025-07-30 13:02:29 +02:00,"In a world first, a man suffering from vision loss in Italy has regained his sight thanks to an experimental gene therapy.
The 38-year-old has Usher syndrome type 1b, a rare genetic disorder that causes profound deafness from birth and a progressive loss of vision, leading to blindness.
The surgery took place in July 2024 at the ophthalmology clinic of the University of Campania ""Luigi Vanvitelli"" in southern Italy. At the time, the patient had a visual capacity of less than a tenth, seeing the world as if he was looking at it through a keyhole.
A year later, the patient has recovered both his near and far sight, even in low-light conditions, his doctors said during a press conference.
""Before, everything was blurry, indistinct. Now I can go out at night alone, recognise colleagues, read subtitles on TV from afar, see the aisles of the warehouse where I work without stumbling,"" the patient said.
""It's not just seeing better, it's starting to live,"" he added.
The operation marks the first clinical demonstration of the effectiveness of the new gene therapy, which was developed by researchers at the Telethon Institute of Genetics and Medicine (TIGEM) in Pozzuoli.
The operation involves injecting two separate viral vectors under the retina, each carrying half of the gene needed to produce the protein absent in Usher 1B patients.
""The operation takes place under general anaesthesia, but recovery is rapid,"" said Francesca Simonelli, director of Vanvitelli University's pphthalmology clinic.
""Already after a few days, an improvement is noticeable. At two weeks, the first patient could see better and at one month he was able to find his way even in the dark"".
""Today, one year later, his sight has been restored,"" Simonelli added.
Seven other patients also underwent the procedure from October 2024 to April 2025, none of whom had serious side effects.
The preliminary results are encouraging and will be followed by a second experimental phase with seven more patients entering the programme.
If it is successful, the therapy could become a new option for many patients suffering from genetic eye disorders."
https://www.euronews.com/next/2025/07/30/microsoft-authenticator-is-ending-password-autofill-heres-how-to-set-up-a-passkey-instead,Microsoft Authenticator is ending password autofill. Here's how to set up a passkey instead,N/A,2025-07-30 11:17:40 +02:00,"If you’re a Microsoft Authenticator user, you’ve probably received at least one notice that the app’s password management features are no longer usable and that your stored passwords will be inaccessible starting Aug. 1 unless you have the Edge browser.
Why? Because Microsoft is moving its signature sign-in app to a digital authentication method touted by security experts as an easier andmore secure way to log in: passkeys.
“Last year (2024), we observed a staggering 7,000 password attacks per second (more than double the rate from 2023),” Microsoft wrote in a blog post.
“Although passwords have been around for centuries, we hope their reign over our online world is ending”.
Authenticator has been a staple in providing multi-factor authentication, one-time passwords, and biometric logins for services and some websites. Although the app will continue to provide authentication for passkey-compatible services, it is pushing its password management and autofill functions out to the company’s Edge browser instead.
Note that not all websites and applications have adopted passkeys yet, so many places still rely on passwords.
If you haven’t yet moved to a different password manager system or set up your passkeys, we’re here to help.
Passkeys do away with complex 14 character passwords because you never need to see them. Instead you are using existing biometrics like your face or fingerprints, digital patterns, or PINs to access your accounts.
Passkeys are made up of two parts of a code that only makes sense when they’re combined, kind of like a digital key and padlock.
You keep half of the encrypted code, typically stored either in the cloud with a compatible verification app – including Authenticator – or on a physical security dongle. The other half is stored on the participating apps, services or accounts you want to access.
The bad news? You do have to set up individual passkeys for each service or application that accepts them. Keeping track of where you can use them versus traditional passwords can be challenging.
If you’ve opened Authenticator in the last few months, you likely were prompted to set up a passkey through a guided experience.
If you didn’t receive such a prompt, you can set up a new passkey by opening the authenticator app on your device. Find and tap on your account, then select “set up a passkey” option. Follow the app’s instructions.
The good news is that all of your old passwords are synced to your Microsoft account. But to access them after Aug. 1, you will need to first install the Edge browser on your device of choice (and log into it).
For iOS users, navigate to Settings General Autofill & Passwords and turn on Edge.
Android users click their way to Settings General management Passwords and autofill Autofill service and select Edge.
Laptop and desktop users will need to open Edge and navigate to Settings Profiles Passwords. There you should find an autofill toggle and another option to save new passwords to your account.
Firstly, check out our advice on selecting and using password managers. There are many services – paid and free – out there and options to consider.
Now to export your Authenticator passwords, open the app on your device then navigate to Settings Export Passwords. This will spit out an exported file containing your data.
Most of the password managers out there – including those built into other browsers, or Apple and Android’s own key ring apps – will have an import option, which should accept this file. If you’re having difficulty with the import, it’s best to consult their customer service lines for help."
https://www.euronews.com/business/2025/07/30/swedens-klarna-receives-licence-from-uks-financial-conduct-authority,Sweden’s Klarna receives licence from UK’s Financial Conduct Authority,N/A,2025-07-30 11:58:01 +02:00,"Klarna’s UK division has secured an electronic money institution licence from the Financial Conduct Authority (FCA), the firm said in a statement on Wednesday.
The Swedish fintech, which until now has focused on buy now, pay later services, will now be able to provide UK-based customers with debit cards and Klarna accounts.
Customers will be able to save and manage money in their accounts, top up their debit cards, shop and receive funds, and earn up to 10% cashback when they make purchases.
“This authorisation marks Klarna’s next big step in the UK — moving beyond flexible payments into everyday financial management,” said Abby Vickers, head of Klarna Financial Services UK.
“While traditional banks are still playing catch-up, Klarna is giving consumers a smarter way to spend — and now, to manage their finances too.”
Vickers added that the licence “lays the foundation for future product expansion, strengthening Klarna’s ambition to disrupt traditional retail banking as it becomes a true everyday spending and saving partner for consumers”.
The move sets Klarna up to compete with the likes of popular digital banks such as Revolut and Monzo.
Following Brexit, Klarna Bank AB, a fully licensed Swedish bank, continued to provide regulated services in the UK under the FCA’s Temporary Permissions Regime (TPR). In 2023, the fintech then established a new, UK-based entity to provide all consumer-facing services in the UK.
Klarna is currently preparing a New York IPO, its second attempt to list after its first launch was delayed by market turmoil linked to President Trump’s trade war.
The shift away from its buy now, pay later focus has intensified since the postponement.
Klarna is seeking to boost investor sentiment after recording a loss of $99mn (€85.7mn) in the first quarter of 2025, significantly more than the $47mn (€40.7mn) loss reported a year earlier.
Customer credit losses also rose by 17% year-on-year. This means that more customers failed to repay Klarna what they owed, raising doubts about the sustainability of the firm’s business model.
The Swedish fintech hit a peak valuation of around $46bn (€39.8bn) in 2021 after a funding round led by Japan’s SoftBank. The company then lost around 85% of its valuation in 2022 as it struggled with a period of high interest rates, prompting major job cuts.
The fintech has held a banking licence in Sweden since 2017, and CEO Sebastian Siemiatkowski has previously said the company is considering a US banking licence."
https://www.euronews.com/business/2025/07/28/us-eu-trade-deal-will-come-with-economic-consequences-german-industries-warn,"EU-US trade deal will come with economic consequences, German industries warn",N/A,2025-07-28 13:53:18 +02:00,"While European Commission President Ursula von der Leyen praised atrade agreement signedbetween the EU andUS on Sunday as a stabilising factor ""in uncertain times,"" representatives of the German economy have expressed concern.
Von der Leyen and US President Donald Trump struck a tentative trade deal to avert a potentially devastating tariff war between two of the world's largest economies on Sunday. The majority of EU exports bound for the US will be subject to a 15% tariff.
According to a statement made by von der Leyen, this also includes billions of euros in EU investments in the US, as well as the purchase of defence equipment.
Tariffs of 15% will now apply to car exports to the US, compared to the previously announced 25%. Import duties on steel are to remain unchanged at 50%.
The German economy can breathe a sigh of relief for the time being, according to Managing Director of the German Chamber of Industry and Commerce Helena Melnikov.
Melnikov said that worse has been prevented, however, ""the deal has its price, and this price is also at the expense of the German and European economies.""
Wolfgang Niedermark from the Federation of German Industries was more critical. He stated that even a tariff rate of 15% would have an ""immense negative impact"" on Germany's export-oriented industry.
The Federal Association of Wholesale, Foreign Trade and Service also spoke of a ""painful compromise"" and warned that supply chains would change and prices would rise, saying the deal will cost Germany growth, prosperity and jobs.
Federal Chancellor Friedrich Merz, who was satisfied with Sunday's agreement, wrote on X that the deal showed it was possible to ""avert a trade conflict"".
However, a review of Trump's actions to date raises doubts about the reliability of the agreement and the US president's words.
In an interview with the Funke media group, Michael Hüther, director of the Institute for the German Economy, said that concerns remained as Trump had never completely taken tariff threats off the table."
https://www.euronews.com/business/2025/07/25/watch-fed-chair-jerome-powell-react-to-us-president-donald-trump,Watch Fed Chair Jerome Powell react to US President Donald Trump,N/A,2025-07-25 16:38:54 +02:00,"The US Federal Reserve building's renovation has received a lot of public attention, especially since the US President suggested last week that the escalating construction costs could be grounds to fire Fed Chair Jerome Powell.
Donald Trump has repeatedly expressed his frustration over the Fed’s reluctance to cut interest rates, which would boost the economy through cheaper loans poured into investments and spending.
However, the Federal Reserve has been reluctant to do so, with the Chair Jerome Powell citing the looming inflation threat due to the US tariffs.
As the Fed is intended to be an independent agency, the Supreme Court has signalled that the president can't fire Powell just because he won't cut rates as fast as Trump wants.
Trump also recently said he considered firing the Fed Chair, but said he is 'highly unlikely' to do so. However, he also suggested that the escalating construction could serve as a reason to fire Powell.
On Thursday, Trump scorned Powell over costs as they toured the Federal Reserve building's renovation. But as the president pulled out a paper to show an increased amount, the Fed Chair had to correct him. The scene ended with the president joking that he would back off Powell if he lowered interest rates, according to Associated Press.
Watch the video above to see how Powell reacted to President Trump's words about the cost of the renovation."
https://www.euronews.com/business/2025/07/30/eurozone-growth-slows-spain-leads-and-germany-contracts,Eurozone growth slows: Spain leads and Germany contracts,N/A,2025-07-30 12:32:29 +02:00,"After a strong start to the year, the eurozone economy lost some steam in the second quarter of 2025, with fresh data showing a clear slowdown. Germany, the bloc’s economic powerhouse, fell back into contraction territory, while Spain continued to outpace its peers.
According to the preliminary flash estimate released on Wednesday, seasonally adjusted gross domestic product (GDP) rose by 0.1% in the eurozone and by 0.2% in the European Union in the second quarter of 2025, compared with the previous quarter.
While the reading slightly surpassed economist expectations of a flat growth rate, this marks a notable deceleration from the 0.6% and 0.5% expansions seen in the eurozone and EU respectively in the first quarter.
Year-on-year, growth also eased a little, with the eurozone up 1.4% and the EU up 1.5%, both slightly below the pace seen earlier in 2025.
""Although the slowdown is to a large extent a by-product of a misleadingly healthy Q1 number, broad-based weakness across national data indicates that the economy lacks momentum, with only a handful of countries blowing into its sails,"" said Riccardo Marcelli Fabiani, senior economist at Oxford Economics.
The slowdown wasn’t uniform across the continent.
Spain stood out with the strongest quarterly growth at 0.7%, thanks to solid consumer spending, a rebound in business investment, and rising exports.
""Spain is in another league, showing stubbornly robust dynamism. The moderate Q2 decline in Irish GDP suggests that there is ample room for further correction,"" Marcelli Fabiani added.
Portugal and Estonia also delivered solid results, expanding by 0.6% and 0.5%, respectively.
On the other hand, Germany shrank by 0.1%, ending a run of modest growth. It marked the country’s first contraction since mid-2024.
The decline was mainly due to weaker investment in machinery and construction, although household and government spending still offered some support.
Italy’s GDP contracted by 0.1% in the second quarter, reversing the 0.3% gain recorded in the first quarter and defying market expectations of a 0.2% increase. It was the country’s first contraction since Q2 2023, reflecting weak domestic demand and softening industrial activity.
There was some good news from France, where the economy picked up more than expected. GDP rose 0.3% — the best result in nearly a year — helped by stronger domestic demand.
Yet Oxford Economics remains cautious, noting that France’s expansion paints an overly rosy picture, driven largely by stockbuilding, while both domestic demand and net trade actually dragged on GDP.
Financial markets responded calmly to the data, with eurozone assets stabilising following recent volatility tied to the US-EU trade deal, which analysts broadly view as tilting in Washington’s favour over Brussels.
The euro was steady at $1.1550, recovering slightly after enduring its worst two-day drop since February 2023.
The EURO STOXX 50 index edged 0.1% higher, while the broader EURO STOXX 600 was flat.
French consumer staples were among the top performers, with Danone rising 6.7% and L’Oréal up 4% after reporting strong quarterly earnings boosted by Chinese demand.
Nokia also rallied 5.4%. In contrast, Adidas fell over 6% following a revenue miss and a profit warning, while Mercedes-Benz Group dropped 1% after reporting a halving of its first-half profits and cutting its full-year revenue forecast below last year’s €146 billion.
Germany’s DAX index was unchanged at 24,200 points, about two percentage points below its all-time high, while Italy’s FTSE MIB climbed 0.3% to 41,350 points, its highest since July 2007 and eyeing its ninth positive session in the last ten."
https://www.euronews.com/travel/2025/07/29/spanish-town-grapples-with-overtourism-after-lavender-fields-become-social-media-hit,Spanish town grapples with overtourism after lavender fields become social media hit,N/A,2025-07-29 15:23:10 +02:00,"It’s a guaranteed social media winner - a picture posing in a stylish outfit flanked by vivid rows of purple lavender stretching to the horizon.
So much so that the photogenic success of this floral backdrop has become unmanageable for one Spanish community.
The town of Brihuega in the province of Guadalajara draws hundreds of thousands of tourists annually to its lavender fields.
With so many visitors descending on the attraction at the weekend during blooming season, local authorities are now mulling how to reduce the impact of tourists on residents.
Brihuega has around 1,000 hectares of lavender fields that social media users have discovered provide an ideal backdrop for Instagram photography.
Thanks to thissocial mediaboom, the destination has gained significant popularity over the last 10 years, with tourism helping to reverse population decline in the rural community.
The town has experienced a 24 per cent growth in population and has seen millions of euros flow into the local economy.
But the tables have now turned, asincreasing numbers of visitorsarrive in Brihuega, creating an overwhelming demand on the town’s local infrastructure.
Over 100,000 people descended on the fields during July, the month when the lavender reaches full bloom, putting immense pressure on the nearby community of fewer than 3,000 inhabitants.
Although local authorities acknowledge the lavender fields' crucial economic importance, Mayor Lusi Viejo has appealed to tourists to consider avoiding weekend visits.
“Take last Saturday, for example: the village collapsed. It was a hard time for me,” Mr Viejo told the Spanish national daily newspaper ABC.
“We have a wide range of tourist, cultural and artistic offerings thanks to the lavender,” he said.
“But my advice is that people come and visit us between Monday and Thursday – please! Weekends are more difficult because of the huge quantity of people who come.”
The main issue, particularly during the season when the lavender is in bloom, is visitors clogging Brihuega's historic narrow lanes and parking vehicles haphazardly.
""Ahead of next year, we need to build a park-and-ride parking lot on the outskirts of the historic centre and connect it with shuttle buses,"" Viejo said.
In a recent communication to local residents, Viejo announced plans for a permanent park-and-ride system with connecting shuttle services.
The mayor also noted that field access remains free, preventing the municipality from controlling visitor numbers or implementingtourism taxes.
Despite challenges from excessive crowds, the substantial tourist numbers have contributed €8m to the regional economy throughout this lavender season.
""Managing such an influx of visitors in such a short time is difficult. We work hard, we have a security committee, but it’s still a large turnout,"" the mayor said.
He added that the goal is to attract year-roundtourismand distribute visitors more evenly, rather than experiencing concentrations during the lavender blooming season.
Brihuega’s mayor highlighted the council's efforts to promote visits to the area’s sumac fields during October and November, when the slopes are transformed by the deep red flowers."
